ProductLabel,CurrencyKey,UnitCost,SCD_EffectiveDate
304065,1,50.47,01-01-2012
304066,1,65.77,01-01-2012
304067,1,50.47,01-01-2012
304068,1,271.35,01-01-2012
304074,1,70.87,01-01-2012
304075,1,82.32,01-01-2012
304076,1,50.47,01-01-2012
304077,1,65.77,01-01-2012
304078,1,50.47,01-01-2012
305001,1,760.38,01-01-2012
305002,1,827.97,01-01-2012
305003,1,321.44,01-01-2012
305004,1,459.4,01-01-2012
305005,1,116.75,01-01-2012
305006,1,254.4,01-01-2012
305010,1,87.37,01-01-2012
305011,1,70.87,01-01-2012
305012,1,55.57,01-01-2012
305013,1,760.38,01-01-2012
305014,1,827.97,01-01-2012
305015,1,321.44,01-01-2012
305016,1,459.4,01-01-2012
305017,1,116.75,01-01-2012
305018,1,254.4,01-01-2012
305022,1,87.37,01-01-2012
305023,1,70.87,01-01-2012
305024,1,55.57,01-01-2012
305025,1,760.38,01-01-2012
305026,1,827.97,01-01-2012
305027,1,321.44,01-01-2012
305028,1,459.4,01-01-2012
305029,1,116.75,01-01-2012
305030,1,254.4,01-01-2012
305034,1,87.37,01-01-2012
305035,1,70.87,01-01-2012
305036,1,55.57,01-01-2012
305037,1,760.38,01-01-2012
305039,1,321.44,01-01-2012
305040,1,459.4,01-01-2012
305041,1,116.75,01-01-2012
305042,1,254.4,01-01-2012
305046,1,62.95,01-01-2012
305047,1,70.87,01-01-2012
305048,1,55.57,01-01-2012
305049,1,760.38,01-01-2012
305051,1,321.44,01-01-2012
305052,1,459.4,01-01-2012
305053,1,116.75,01-01-2012
305054,1,254.4,01-01-2012
305058,1,62.95,01-01-2012
305059,1,70.87,01-01-2012
305060,1,55.57,01-01-2012
305061,1,760.38,01-01-2012
305063,1,321.44,01-01-2012
305064,1,459.4,01-01-2012
305065,1,116.75,01-01-2012
305066,1,254.4,01-01-2012
305070,1,62.95,01-01-2012
305071,1,70.87,01-01-2012
305072,1,55.57,01-01-2012
305075,1,321.44,01-01-2012
305076,1,459.4,01-01-2012
305077,1,116.75,01-01-2012
305078,1,254.4,01-01-2012
305082,1,87.37,01-01-2012
305083,1,70.87,01-01-2012
305086,1,321.44,01-01-2012
305087,1,459.4,01-01-2012
305088,1,116.75,01-01-2012
305089,1,254.4,01-01-2012
305093,1,87.37,01-01-2012
305094,1,70.87,01-01-2012
305097,1,321.44,01-01-2012
305098,1,459.4,01-01-2012
305099,1,116.75,01-01-2012
305100,1,254.4,01-01-2012
306001,1,73.12,01-01-2012
306002,1,77.72,01-01-2012
306003,1,40.28,01-01-2012
306005,1,72.56,01-01-2012
306007,1,40.28,01-01-2012
306008,1,46.39,01-01-2012
306009,1,39.77,01-01-2012
306010,1,53.34,01-01-2012
306011,1,55.64,01-01-2012
306012,1,62.54,01-01-2012
306013,1,59.32,01-01-2012
306014,1,73.58,01-01-2012
306017,1,69.25,01-01-2012
306019,1,73.12,01-01-2012
306020,1,75.54,01-01-2012
306021,1,78.19,01-01-2012
306022,1,82.17,01-01-2012
306023,1,75.87,01-01-2012
306024,1,52,01-01-2012
306025,1,74.96,01-01-2012
306026,1,87.37,01-01-2012
306027,1,67.6,01-01-2012
306028,1,86.45,01-01-2012
306029,1,90.13,01-01-2012
306030,1,73.12,01-01-2012
306031,1,77.72,01-01-2012
306032,1,40.28,01-01-2012
306034,1,72.56,01-01-2012
306036,1,40.28,01-01-2012
306037,1,46.39,01-01-2012
306038,1,39.77,01-01-2012
306039,1,53.34,01-01-2012
306040,1,55.64,01-01-2012
306041,1,62.54,01-01-2012
306042,1,59.32,01-01-2012
306043,1,73.58,01-01-2012
306046,1,69.25,01-01-2012
306048,1,73.12,01-01-2012
306049,1,75.54,01-01-2012
306050,1,78.19,01-01-2012
306051,1,82.17,01-01-2012
306052,1,75.87,01-01-2012
306053,1,52,01-01-2012
306054,1,74.96,01-01-2012
306055,1,87.37,01-01-2012
306056,1,67.6,01-01-2012
306057,1,86.45,01-01-2012
306058,1,90.13,01-01-2012
306059,1,73.12,01-01-2012
306060,1,77.72,01-01-2012
306061,1,40.28,01-01-2012
306063,1,72.56,01-01-2012
306065,1,40.28,01-01-2012
306066,1,46.39,01-01-2012
306067,1,39.77,01-01-2012
306068,1,53.34,01-01-2012
306069,1,55.64,01-01-2012
306070,1,62.54,01-01-2012
306071,1,59.32,01-01-2012
306072,1,73.58,01-01-2012
306075,1,69.25,01-01-2012
306077,1,73.12,01-01-2012
306078,1,75.54,01-01-2012
306079,1,78.19,01-01-2012
306080,1,82.17,01-01-2012
306081,1,75.87,01-01-2012
306082,1,52,01-01-2012
306083,1,74.96,01-01-2012
306084,1,87.37,01-01-2012
306085,1,67.6,01-01-2012
306086,1,86.45,01-01-2012
306087,1,90.13,01-01-2012
306088,1,55.64,01-01-2012
306089,1,62.54,01-01-2012
306090,1,59.32,01-01-2012
306092,1,72.66,01-01-2012
306095,1,54.26,01-01-2012
306096,1,73.12,01-01-2012
306098,1,78.19,01-01-2012
306101,1,52,01-01-2012
308001,1,6.6,01-01-2012
308002,1,20.34,01-01-2012
308003,1,9.17,01-01-2012
308004,1,7.59,01-01-2012
308005,1,6.6,01-01-2012
308006,1,6.88,01-01-2012
308008,1,4.37,01-01-2012
308009,1,5.86,01-01-2012
308010,1,4.84,01-01-2012
308011,1,5.29,01-01-2012
308012,1,15.24,01-01-2012
308013,1,13,01-01-2012
308014,1,13.75,01-01-2012
308015,1,12.83,01-01-2012
308017,1,6.07,01-01-2012
308019,1,8.62,01-01-2012
308021,1,10.99,01-01-2012
308024,1,10.15,01-01-2012
308025,1,7.9,01-01-2012
308029,1,8.11,01-01-2012
308030,1,6.07,01-01-2012
308035,1,7.09,01-01-2012
308036,1,6.6,01-01-2012
308037,1,20.34,01-01-2012
308038,1,9.17,01-01-2012
308039,1,7.59,01-01-2012
308040,1,6.6,01-01-2012
308041,1,6.88,01-01-2012
308043,1,4.37,01-01-2012
308044,1,5.86,01-01-2012
308045,1,4.84,01-01-2012
308046,1,5.29,01-01-2012
308047,1,15.24,01-01-2012
308048,1,13,01-01-2012
308049,1,13.75,01-01-2012
308050,1,12.83,01-01-2012
308052,1,6.07,01-01-2012
308054,1,8.62,01-01-2012
308056,1,10.99,01-01-2012
308059,1,10.15,01-01-2012
308060,1,7.9,01-01-2012
308064,1,8.11,01-01-2012
308065,1,6.07,01-01-2012
308066,1,6.6,01-01-2012
308067,1,20.34,01-01-2012
308068,1,9.17,01-01-2012
308069,1,7.59,01-01-2012
308070,1,6.6,01-01-2012
308071,1,6.88,01-01-2012
308073,1,4.37,01-01-2012
308074,1,5.86,01-01-2012
308075,1,4.84,01-01-2012
308076,1,5.29,01-01-2012
308077,1,15.24,01-01-2012
308078,1,13,01-01-2012
308079,1,13.75,01-01-2012
308080,1,12.83,01-01-2012
308082,1,6.07,01-01-2012
308084,1,8.62,01-01-2012
308086,1,10.99,01-01-2012
308089,1,10.15,01-01-2012
308090,1,7.9,01-01-2012
308094,1,8.11,01-01-2012
308095,1,6.07,01-01-2012
308100,1,13.71,01-01-2012
308101,1,13.71,01-01-2012
308102,1,13.71,01-01-2012
308103,1,13.71,01-01-2012
308104,1,7.95,01-01-2012
308106,1,7.95,01-01-2012
308107,1,7.95,01-01-2012
308112,1,59.32,01-01-2012
308113,1,59.32,01-01-2012
308114,1,59.32,01-01-2012
308115,1,59.32,01-01-2012
308121,1,23.45,01-01-2012
308122,1,23.45,01-01-2012
308123,1,23.45,01-01-2012
308127,1,32.19,01-01-2012
308128,1,10.69,01-01-2012
308129,1,10.69,01-01-2012
308130,1,10.69,01-01-2012
308131,1,10.69,01-01-2012
308137,1,6.63,01-01-2012
308138,1,6.63,01-01-2012
308139,1,6.63,01-01-2012
308140,1,6.63,01-01-2012
308145,1,25.49,01-01-2012
308146,1,25.49,01-01-2012
308147,1,25.49,01-01-2012
308148,1,25.49,01-01-2012
308153,1,21.28,01-01-2012
308154,1,21.28,01-01-2012
308155,1,21.28,01-01-2012
308156,1,21.28,01-01-2012
308157,1,22.43,01-01-2012
308158,1,22.43,01-01-2012
308159,1,22.43,01-01-2012
308160,1,22.43,01-01-2012
308161,1,38.74,01-01-2012
308162,1,38.74,01-01-2012
308163,1,38.74,01-01-2012
308164,1,38.74,01-01-2012
308165,1,52,01-01-2012
308166,1,52,01-01-2012
308167,1,52,01-01-2012
308168,1,52,01-01-2012
308177,1,0.48,01-01-2012
308178,1,0.48,01-01-2012
308179,1,0.48,01-01-2012
308180,1,0.48,01-01-2012
308185,1,17.33,01-01-2012
308186,1,17.33,01-01-2012
308187,1,17.33,01-01-2012
308188,1,17.33,01-01-2012
308189,1,28.04,01-01-2012
308190,1,28.04,01-01-2012
308191,1,28.04,01-01-2012
308192,1,36.33,01-01-2012
308193,1,36.33,01-01-2012
308194,1,36.33,01-01-2012
308195,1,36.33,01-01-2012
308199,1,21.41,01-01-2012
308200,1,21.41,01-01-2012
308201,1,21.41,01-01-2012
401003,1,68.06,01-01-2012
401004,1,75.88,01-01-2012
401005,1,86.45,01-01-2012
401006,1,88.79,01-01-2012
401008,1,143.26,01-01-2012
401009,1,84.84,01-01-2012
401010,1,86.68,01-01-2012
401011,1,85.95,01-01-2012
401012,1,90.55,01-01-2012
401013,1,91.05,01-01-2012
401014,1,76.53,01-01-2012
401015,1,59.32,01-01-2012
401017,1,68.06,01-01-2012
401019,1,86.45,01-01-2012
401021,1,96.08,01-01-2012
401024,1,86.68,01-01-2012
401025,1,85.95,01-01-2012
401027,1,91.05,01-01-2012
401028,1,76.53,01-01-2012
401029,1,59.32,01-01-2012
401030,1,66.26,01-01-2012
401031,1,68.06,01-01-2012
401032,1,75.88,01-01-2012
401033,1,86.45,01-01-2012
401034,1,88.79,01-01-2012
401035,1,96.08,01-01-2012
401036,1,143.26,01-01-2012
401037,1,84.84,01-01-2012
401038,1,86.68,01-01-2012
401039,1,85.95,01-01-2012
401041,1,91.05,01-01-2012
401042,1,76.53,01-01-2012
401043,1,59.32,01-01-2012
401044,1,66.26,01-01-2012
401045,1,68.06,01-01-2012
401046,1,75.88,01-01-2012
401047,1,86.45,01-01-2012
401048,1,88.79,01-01-2012
401050,1,143.26,01-01-2012
401052,1,86.68,01-01-2012
401054,1,90.55,01-01-2012
401057,1,59.32,01-01-2012
401058,1,66.26,01-01-2012
401060,1,75.88,01-01-2012
401061,1,86.45,01-01-2012
401062,1,88.79,01-01-2012
401063,1,96.08,01-01-2012
401064,1,143.26,01-01-2012
401065,1,84.84,01-01-2012
401066,1,86.68,01-01-2012
401067,1,85.95,01-01-2012
401068,1,90.55,01-01-2012
401069,1,91.05,01-01-2012
401070,1,76.53,01-01-2012
401071,1,59.32,01-01-2012
401072,1,66.26,01-01-2012
401074,1,75.88,01-01-2012
401075,1,86.45,01-01-2012
401076,1,88.79,01-01-2012
401077,1,96.08,01-01-2012
401078,1,143.26,01-01-2012
401079,1,84.84,01-01-2012
401080,1,86.68,01-01-2012
401081,1,85.95,01-01-2012
401083,1,91.05,01-01-2012
401085,1,59.32,01-01-2012
401087,1,68.06,01-01-2012
401090,1,88.79,01-01-2012
401091,1,96.08,01-01-2012
401092,1,143.26,01-01-2012
401093,1,84.84,01-01-2012
401094,1,86.68,01-01-2012
401095,1,85.95,01-01-2012
401096,1,90.55,01-01-2012
401097,1,91.05,01-01-2012
401098,1,76.53,01-01-2012
401099,1,91.05,01-01-2012
401100,1,76.53,01-01-2012
402001,1,207.74,01-01-2012
402002,1,194.82,01-01-2012
402003,1,143.48,01-01-2012
402004,1,155.43,01-01-2012
402005,1,141.47,01-01-2012
402007,1,143.48,01-01-2012
402008,1,155.43,01-01-2012
402009,1,207.74,01-01-2012
402010,1,194.82,01-01-2012
402011,1,143.48,01-01-2012
402012,1,155.43,01-01-2012
402013,1,207.74,01-01-2012
402014,1,194.82,01-01-2012
402016,1,155.43,01-01-2012
402018,1,194.82,01-01-2012
402020,1,155.43,01-01-2012
402023,1,143.48,01-01-2012
402024,1,155.43,01-01-2012
402026,1,194.82,01-01-2012
402027,1,143.48,01-01-2012
402028,1,155.43,01-01-2012
402029,1,141.47,01-01-2012
402030,1,194.82,01-01-2012
402031,1,143.48,01-01-2012
402032,1,155.43,01-01-2012
402033,1,211.05,01-01-2012
402034,1,188.19,01-01-2012
402035,1,144.4,01-01-2012
402036,1,164.63,01-01-2012
402037,1,214.03,01-01-2012
402038,1,188.19,01-01-2012
402040,1,164.63,01-01-2012
402041,1,214.03,01-01-2012
402042,1,188.19,01-01-2012
402043,1,139.8,01-01-2012
402044,1,164.63,01-01-2012
402045,1,222.98,01-01-2012
402046,1,188.19,01-01-2012
402047,1,152.68,01-01-2012
402049,1,222.98,01-01-2012
402051,1,152.68,01-01-2012
402053,1,209.39,01-01-2012
402056,1,164.63,01-01-2012
402057,1,209.39,01-01-2012
402059,1,157.73,01-01-2012
402060,1,164.63,01-01-2012
402061,1,141.47,01-01-2012
402062,1,188.19,01-01-2012
402063,1,148.08,01-01-2012
402064,1,164.63,01-01-2012
402065,1,208.4,01-01-2012
402066,1,144.52,01-01-2012
402067,1,138.88,01-01-2012
402068,1,150.84,01-01-2012
402069,1,213.7,01-01-2012
402070,1,144.52,01-01-2012
402071,1,153.59,01-01-2012
402073,1,213.7,01-01-2012
402074,1,144.52,01-01-2012
402075,1,153.59,01-01-2012
402076,1,150.84,01-01-2012
402077,1,217.68,01-01-2012
402078,1,144.52,01-01-2012
402079,1,152.68,01-01-2012
402080,1,150.84,01-01-2012
402082,1,144.52,01-01-2012
402084,1,150.84,01-01-2012
402086,1,144.52,01-01-2012
402089,1,207.74,01-01-2012
402090,1,144.52,01-01-2012
402092,1,150.84,01-01-2012
402093,1,159.2,01-01-2012
402094,1,144.52,01-01-2012
402095,1,180.22,01-01-2012
402096,1,150.84,01-01-2012
402097,1,159.2,01-01-2012
402098,1,144.52,01-01-2012
402099,1,180.22,01-01-2012
402100,1,150.84,01-01-2012
405001,1,275.92,01-01-2012
405002,1,260.28,01-01-2012
405003,1,291.09,01-01-2012
405004,1,301.21,01-01-2012
405005,1,215.15,01-01-2012
405006,1,220.25,01-01-2012
405007,1,209.54,01-01-2012
405008,1,209.03,01-01-2012
405009,1,331.32,01-01-2012
405010,1,330.99,01-01-2012
405011,1,330.66,01-01-2012
405012,1,324.69,01-01-2012
405013,1,530.11,01-01-2012
405014,1,523.49,01-01-2012
405015,1,516.86,01-01-2012
405016,1,503.61,01-01-2012
405017,1,409.28,01-01-2012
405018,1,404.68,01-01-2012
405019,1,395.48,01-01-2012
405020,1,390.88,01-01-2012
405021,1,91.77,01-01-2012
405022,1,86.67,01-01-2012
405023,1,84.12,01-01-2012
405024,1,81.57,01-01-2012
405025,1,275.92,01-01-2012
405026,1,260.28,01-01-2012
405027,1,291.09,01-01-2012
405028,1,301.21,01-01-2012
405029,1,215.15,01-01-2012
405030,1,220.25,01-01-2012
405031,1,209.54,01-01-2012
405032,1,209.03,01-01-2012
405033,1,331.32,01-01-2012
405034,1,330.99,01-01-2012
405035,1,330.66,01-01-2012
405036,1,324.69,01-01-2012
405037,1,530.11,01-01-2012
405038,1,523.49,01-01-2012
405039,1,516.86,01-01-2012
405040,1,503.61,01-01-2012
405041,1,409.28,01-01-2012
405042,1,404.68,01-01-2012
405043,1,395.48,01-01-2012
405044,1,390.88,01-01-2012
405045,1,91.77,01-01-2012
405046,1,86.67,01-01-2012
405047,1,84.12,01-01-2012
405048,1,81.57,01-01-2012
405049,1,275.92,01-01-2012
405050,1,260.28,01-01-2012
405051,1,291.09,01-01-2012
405052,1,301.21,01-01-2012
405053,1,215.15,01-01-2012
405054,1,220.25,01-01-2012
405055,1,209.54,01-01-2012
405056,1,209.03,01-01-2012
405057,1,331.32,01-01-2012
405058,1,330.99,01-01-2012
405059,1,330.66,01-01-2012
405060,1,324.69,01-01-2012
405061,1,530.11,01-01-2012
405062,1,523.49,01-01-2012
405063,1,516.86,01-01-2012
405064,1,503.61,01-01-2012
405065,1,409.28,01-01-2012
405066,1,404.68,01-01-2012
405067,1,395.48,01-01-2012
405068,1,390.88,01-01-2012
405069,1,91.77,01-01-2012
405070,1,86.67,01-01-2012
405071,1,84.12,01-01-2012
405072,1,81.57,01-01-2012
405073,1,285.12,01-01-2012
405074,1,255.68,01-01-2012
405075,1,293.39,01-01-2012
405078,1,245.74,01-01-2012
405080,1,234.52,01-01-2012
405081,1,341.26,01-01-2012
405082,1,331.32,01-01-2012
405083,1,330.99,01-01-2012
405084,1,327.34,01-01-2012
405085,1,536.74,01-01-2012
405086,1,516.86,01-01-2012
405087,1,506.92,01-01-2012
405088,1,496.98,01-01-2012
405089,1,408.36,01-01-2012
405091,1,393.64,01-01-2012
405092,1,385.37,01-01-2012
405093,1,95.85,01-01-2012
405094,1,90.75,01-01-2012
405095,1,85.65,01-01-2012
405096,1,80.55,01-01-2012
405098,1,393.64,01-01-2012
405099,1,385.37,01-01-2012
405100,1,95.85,01-01-2012
405101,1,90.75,01-01-2012
405102,1,85.65,01-01-2012
405103,1,80.55,01-01-2012
406001,1,25.49,01-01-2012
406002,1,25.49,01-01-2012
406003,1,25.49,01-01-2012
406004,1,30.58,01-01-2012
406005,1,30.58,01-01-2012
406006,1,30.58,01-01-2012
